"archive_path","archive_group","archive_stem","numeric_id","archive_role","size_bytes","reason"
"mi/1002021.arc","mi","1002021","","other","37920","not_present_in_gbm_archive_lookup_index"
"mi/1002031.arc","mi","1002031","","other","39088","not_present_in_gbm_archive_lookup_index"
"mi/1002041.arc","mi","1002041","","other","38856","not_present_in_gbm_archive_lookup_index"
"mi/1002051.arc","mi","1002051","","other","38616","not_present_in_gbm_archive_lookup_index"
"mi/1002061.arc","mi","1002061","","other","37904","not_present_in_gbm_archive_lookup_index"
"mi/1002071.arc","mi","1002071","","other","38880","not_present_in_gbm_archive_lookup_index"
"mi/1002081.arc","mi","1002081","","other","37304","not_present_in_gbm_archive_lookup_index"
"mi/1002091.arc","mi","1002091","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/1002101.arc","mi","1002101","","other","38240","not_present_in_gbm_archive_lookup_index"
"mi/1003011.arc","mi","1003011","","other","39040","not_present_in_gbm_archive_lookup_index"
"mi/1003021.arc","mi","1003021","","other","38728","not_present_in_gbm_archive_lookup_index"
"mi/1003031.arc","mi","1003031","","other","37496","not_present_in_gbm_archive_lookup_index"
"mi/1003041.arc","mi","1003041","","other","37672","not_present_in_gbm_archive_lookup_index"
"mi/1003051.arc","mi","1003051","","other","38392","not_present_in_gbm_archive_lookup_index"
"mi/1003061.arc","mi","1003061","","other","37760","not_present_in_gbm_archive_lookup_index"
"mi/1003071.arc","mi","1003071","","other","37424","not_present_in_gbm_archive_lookup_index"
"mi/1003081.arc","mi","1003081","","other","37784","not_present_in_gbm_archive_lookup_index"
"mi/1003091.arc","mi","1003091","","other","37648","not_present_in_gbm_archive_lookup_index"
"mi/1003101.arc","mi","1003101","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/1003111.arc","mi","1003111","","other","38440","not_present_in_gbm_archive_lookup_index"
"mi/1003121.arc","mi","1003121","","other","38600","not_present_in_gbm_archive_lookup_index"
"mi/1004011.arc","mi","1004011","","other","38712","not_present_in_gbm_archive_lookup_index"
"mi/1004021.arc","mi","1004021","","other","39744","not_present_in_gbm_archive_lookup_index"
"mi/1004031.arc","mi","1004031","","other","37904","not_present_in_gbm_archive_lookup_index"
"mi/1004041.arc","mi","1004041","","other","38416","not_present_in_gbm_archive_lookup_index"
"mi/1004051.arc","mi","1004051","","other","38744","not_present_in_gbm_archive_lookup_index"
"mi/1004061.arc","mi","1004061","","other","38048","not_present_in_gbm_archive_lookup_index"
"mi/1004071.arc","mi","1004071","","other","38192","not_present_in_gbm_archive_lookup_index"
"mi/1004081.arc","mi","1004081","","other","37832","not_present_in_gbm_archive_lookup_index"
"mi/1004091.arc","mi","1004091","","other","37800","not_present_in_gbm_archive_lookup_index"
"mi/1004101.arc","mi","1004101","","other","37768","not_present_in_gbm_archive_lookup_index"
"mi/1004111.arc","mi","1004111","","other","38472","not_present_in_gbm_archive_lookup_index"
"mi/1004121.arc","mi","1004121","","other","37824","not_present_in_gbm_archive_lookup_index"
"mi/1004131.arc","mi","1004131","","other","37440","not_present_in_gbm_archive_lookup_index"
"mi/1004141.arc","mi","1004141","","other","38600","not_present_in_gbm_archive_lookup_index"
"mi/1004151.arc","mi","1004151","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1004161.arc","mi","1004161","","other","37536","not_present_in_gbm_archive_lookup_index"
"mi/1004171.arc","mi","1004171","","other","37568","not_present_in_gbm_archive_lookup_index"
"mi/1004181.arc","mi","1004181","","other","38896","not_present_in_gbm_archive_lookup_index"
"mi/1004191.arc","mi","1004191","","other","39136","not_present_in_gbm_archive_lookup_index"
"mi/1005011.arc","mi","1005011","","other","39400","not_present_in_gbm_archive_lookup_index"
"mi/1005021.arc","mi","1005021","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1005031.arc","mi","1005031","","other","38104","not_present_in_gbm_archive_lookup_index"
"mi/1005041.arc","mi","1005041","","other","37424","not_present_in_gbm_archive_lookup_index"
"mi/1005051.arc","mi","1005051","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1005061.arc","mi","1005061","","other","38496","not_present_in_gbm_archive_lookup_index"
"mi/1005071.arc","mi","1005071","","other","37480","not_present_in_gbm_archive_lookup_index"
"mi/1005081.arc","mi","1005081","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1005091.arc","mi","1005091","","other","37424","not_present_in_gbm_archive_lookup_index"
"mi/1005101.arc","mi","1005101","","other","38096","not_present_in_gbm_archive_lookup_index"
"mi/1005111.arc","mi","1005111","","other","37176","not_present_in_gbm_archive_lookup_index"
"mi/1005121.arc","mi","1005121","","other","37344","not_present_in_gbm_archive_lookup_index"
"mi/1005131.arc","mi","1005131","","other","37616","not_present_in_gbm_archive_lookup_index"
"mi/1005141.arc","mi","1005141","","other","37840","not_present_in_gbm_archive_lookup_index"
"mi/1005151.arc","mi","1005151","","other","37464","not_present_in_gbm_archive_lookup_index"
"mi/1005161.arc","mi","1005161","","other","37864","not_present_in_gbm_archive_lookup_index"
"mi/1005171.arc","mi","1005171","","other","37776","not_present_in_gbm_archive_lookup_index"
"mi/1005181.arc","mi","1005181","","other","38376","not_present_in_gbm_archive_lookup_index"
"mi/1005191.arc","mi","1005191","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/1005201.arc","mi","1005201","","other","37872","not_present_in_gbm_archive_lookup_index"
"mi/1005211.arc","mi","1005211","","other","38376","not_present_in_gbm_archive_lookup_index"
"mi/1005221.arc","mi","1005221","","other","38136","not_present_in_gbm_archive_lookup_index"
"mi/1005231.arc","mi","1005231","","other","37520","not_present_in_gbm_archive_lookup_index"
"mi/1006011.arc","mi","1006011","","other","39024","not_present_in_gbm_archive_lookup_index"
"mi/1006021.arc","mi","1006021","","other","38184","not_present_in_gbm_archive_lookup_index"
"mi/1006031.arc","mi","1006031","","other","37616","not_present_in_gbm_archive_lookup_index"
"mi/1006041.arc","mi","1006041","","other","38936","not_present_in_gbm_archive_lookup_index"
"mi/1006051.arc","mi","1006051","","other","38176","not_present_in_gbm_archive_lookup_index"
"mi/1006061.arc","mi","1006061","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1006071.arc","mi","1006071","","other","37608","not_present_in_gbm_archive_lookup_index"
"mi/1006081.arc","mi","1006081","","other","38944","not_present_in_gbm_archive_lookup_index"
"mi/1006091.arc","mi","1006091","","other","40488","not_present_in_gbm_archive_lookup_index"
"mi/1006101.arc","mi","1006101","","other","39576","not_present_in_gbm_archive_lookup_index"
"mi/1006111.arc","mi","1006111","","other","39328","not_present_in_gbm_archive_lookup_index"
"mi/1006121.arc","mi","1006121","","other","38360","not_present_in_gbm_archive_lookup_index"
"mi/1006131.arc","mi","1006131","","other","38248","not_present_in_gbm_archive_lookup_index"
"mi/1006141.arc","mi","1006141","","other","39664","not_present_in_gbm_archive_lookup_index"
"mi/1006151.arc","mi","1006151","","other","38344","not_present_in_gbm_archive_lookup_index"
"mi/1006161.arc","mi","1006161","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1006171.arc","mi","1006171","","other","38272","not_present_in_gbm_archive_lookup_index"
"mi/1006181.arc","mi","1006181","","other","39336","not_present_in_gbm_archive_lookup_index"
"mi/1006191.arc","mi","1006191","","other","38624","not_present_in_gbm_archive_lookup_index"
"mi/1006201.arc","mi","1006201","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1006211.arc","mi","1006211","","other","39000","not_present_in_gbm_archive_lookup_index"
"mi/1006221.arc","mi","1006221","","other","38992","not_present_in_gbm_archive_lookup_index"
"mi/1006231.arc","mi","1006231","","other","38216","not_present_in_gbm_archive_lookup_index"
"mi/1006241.arc","mi","1006241","","other","37808","not_present_in_gbm_archive_lookup_index"
"mi/1006251.arc","mi","1006251","","other","37808","not_present_in_gbm_archive_lookup_index"
"mi/1006261.arc","mi","1006261","","other","40840","not_present_in_gbm_archive_lookup_index"
"mi/1006271.arc","mi","1006271","","other","38536","not_present_in_gbm_archive_lookup_index"
"mi/1011.arc","mi","1011","","other","36368","not_present_in_gbm_archive_lookup_index"
"mi/1012.arc","mi","1012","","other","36928","not_present_in_gbm_archive_lookup_index"
"mi/1013.arc","mi","1013","","other","36344","not_present_in_gbm_archive_lookup_index"
"mi/1021.arc","mi","1021","","other","36528","not_present_in_gbm_archive_lookup_index"
"mi/1022.arc","mi","1022","","other","36528","not_present_in_gbm_archive_lookup_index"
"mi/1023.arc","mi","1023","","other","37448","not_present_in_gbm_archive_lookup_index"
"mi/1031.arc","mi","1031","","other","37024","not_present_in_gbm_archive_lookup_index"
"mi/1032.arc","mi","1032","","other","38272","not_present_in_gbm_archive_lookup_index"
"mi/1033.arc","mi","1033","","other","37024","not_present_in_gbm_archive_lookup_index"
"mi/1041.arc","mi","1041","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1042.arc","mi","1042","","other","36288","not_present_in_gbm_archive_lookup_index"
"mi/1043.arc","mi","1043","","other","37176","not_present_in_gbm_archive_lookup_index"
"mi/105.arc","mi","105","","other","37856","not_present_in_gbm_archive_lookup_index"
"mi/106.arc","mi","106","","other","35848","not_present_in_gbm_archive_lookup_index"
"mi/1070111.arc","mi","1070111","","other","39232","not_present_in_gbm_archive_lookup_index"
"mi/1070121.arc","mi","1070121","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1070131.arc","mi","1070131","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1070211.arc","mi","1070211","","other","39208","not_present_in_gbm_archive_lookup_index"
"mi/1070311.arc","mi","1070311","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1070321.arc","mi","1070321","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1070331.arc","mi","1070331","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1070411.arc","mi","1070411","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1070511.arc","mi","1070511","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1070521.arc","mi","1070521","","other","39336","not_present_in_gbm_archive_lookup_index"
"mi/1070531.arc","mi","1070531","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1070541.arc","mi","1070541","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1070551.arc","mi","1070551","","other","38552","not_present_in_gbm_archive_lookup_index"
"mi/1070611.arc","mi","1070611","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1070711.arc","mi","1070711","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1080111.arc","mi","1080111","","other","37984","not_present_in_gbm_archive_lookup_index"
"mi/1080121.arc","mi","1080121","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1080131.arc","mi","1080131","","other","37176","not_present_in_gbm_archive_lookup_index"
"mi/1080141.arc","mi","1080141","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1080211.arc","mi","1080211","","other","38568","not_present_in_gbm_archive_lookup_index"
"mi/1080221.arc","mi","1080221","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1080231.arc","mi","1080231","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1080311.arc","mi","1080311","","other","38928","not_present_in_gbm_archive_lookup_index"
"mi/1080321.arc","mi","1080321","","other","38176","not_present_in_gbm_archive_lookup_index"
"mi/1080331.arc","mi","1080331","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1080411.arc","mi","1080411","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1080511.arc","mi","1080511","","other","38544","not_present_in_gbm_archive_lookup_index"
"mi/1080611.arc","mi","1080611","","other","38664","not_present_in_gbm_archive_lookup_index"
"mi/1080711.arc","mi","1080711","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1080721.arc","mi","1080721","","other","37536","not_present_in_gbm_archive_lookup_index"
"mi/1090111.arc","mi","1090111","","other","37464","not_present_in_gbm_archive_lookup_index"
"mi/1090121.arc","mi","1090121","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/1090131.arc","mi","1090131","","other","37512","not_present_in_gbm_archive_lookup_index"
"mi/1090141.arc","mi","1090141","","other","37752","not_present_in_gbm_archive_lookup_index"
"mi/1090211.arc","mi","1090211","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/1090311.arc","mi","1090311","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1090321.arc","mi","1090321","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1090411.arc","mi","1090411","","other","37512","not_present_in_gbm_archive_lookup_index"
"mi/1090421.arc","mi","1090421","","other","37480","not_present_in_gbm_archive_lookup_index"
"mi/1090431.arc","mi","1090431","","other","37192","not_present_in_gbm_archive_lookup_index"
"mi/1090441.arc","mi","1090441","","other","36928","not_present_in_gbm_archive_lookup_index"
"mi/1090451.arc","mi","1090451","","other","37016","not_present_in_gbm_archive_lookup_index"
"mi/1090511.arc","mi","1090511","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1090611.arc","mi","1090611","","other","37408","not_present_in_gbm_archive_lookup_index"
"mi/1090621.arc","mi","1090621","","other","38464","not_present_in_gbm_archive_lookup_index"
"mi/11.arc","mi","11","","other","35344","not_present_in_gbm_archive_lookup_index"
"mi/1100111.arc","mi","1100111","","other","38544","not_present_in_gbm_archive_lookup_index"
"mi/1100121.arc","mi","1100121","","other","38192","not_present_in_gbm_archive_lookup_index"
"mi/1100211.arc","mi","1100211","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1100221.arc","mi","1100221","","other","38536","not_present_in_gbm_archive_lookup_index"
"mi/1100231.arc","mi","1100231","","other","38192","not_present_in_gbm_archive_lookup_index"
"mi/1100311.arc","mi","1100311","","other","37480","not_present_in_gbm_archive_lookup_index"
"mi/1100321.arc","mi","1100321","","other","38544","not_present_in_gbm_archive_lookup_index"
"mi/1100331.arc","mi","1100331","","other","38184","not_present_in_gbm_archive_lookup_index"
"mi/1100411.arc","mi","1100411","","other","39920","not_present_in_gbm_archive_lookup_index"
"mi/1100511.arc","mi","1100511","","other","37208","not_present_in_gbm_archive_lookup_index"
"mi/1100521.arc","mi","1100521","","other","37496","not_present_in_gbm_archive_lookup_index"
"mi/1100531.arc","mi","1100531","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/1100611.arc","mi","1100611","","other","37176","not_present_in_gbm_archive_lookup_index"
"mi/1100621.arc","mi","1100621","","other","38728","not_present_in_gbm_archive_lookup_index"
"mi/1100631.arc","mi","1100631","","other","38312","not_present_in_gbm_archive_lookup_index"
"mi/111.arc","mi","111","","other","37256","not_present_in_gbm_archive_lookup_index"
"mi/1110.arc","mi","1110","","other","35992","not_present_in_gbm_archive_lookup_index"
"mi/1110111.arc","mi","1110111","","other","37872","not_present_in_gbm_archive_lookup_index"
"mi/1110121.arc","mi","1110121","","other","38864","not_present_in_gbm_archive_lookup_index"
"mi/1110131.arc","mi","1110131","","other","37656","not_present_in_gbm_archive_lookup_index"
"mi/1110211.arc","mi","1110211","","other","37480","not_present_in_gbm_archive_lookup_index"
"mi/1110221.arc","mi","1110221","","other","38728","not_present_in_gbm_archive_lookup_index"
"mi/1110231.arc","mi","1110231","","other","37216","not_present_in_gbm_archive_lookup_index"
"mi/1110311.arc","mi","1110311","","other","38720","not_present_in_gbm_archive_lookup_index"
"mi/1110321.arc","mi","1110321","","other","38688","not_present_in_gbm_archive_lookup_index"
"mi/1110331.arc","mi","1110331","","other","38448","not_present_in_gbm_archive_lookup_index"
"mi/1110341.arc","mi","1110341","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/1110351.arc","mi","1110351","","other","37496","not_present_in_gbm_archive_lookup_index"
"mi/1110411.arc","mi","1110411","","other","37344","not_present_in_gbm_archive_lookup_index"
"mi/1110511.arc","mi","1110511","","other","37584","not_present_in_gbm_archive_lookup_index"
"mi/1110611.arc","mi","1110611","","other","37360","not_present_in_gbm_archive_lookup_index"
"mi/1110711.arc","mi","1110711","","other","38488","not_present_in_gbm_archive_lookup_index"
"mi/1120111.arc","mi","1120111","","other","40048","not_present_in_gbm_archive_lookup_index"
"mi/1120211.arc","mi","1120211","","other","38872","not_present_in_gbm_archive_lookup_index"
"mi/1120221.arc","mi","1120221","","other","37648","not_present_in_gbm_archive_lookup_index"
"mi/1120231.arc","mi","1120231","","other","38136","not_present_in_gbm_archive_lookup_index"
"mi/1120311.arc","mi","1120311","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1120321.arc","mi","1120321","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1120331.arc","mi","1120331","","other","37520","not_present_in_gbm_archive_lookup_index"
"mi/1120341.arc","mi","1120341","","other","38912","not_present_in_gbm_archive_lookup_index"
"mi/1120351.arc","mi","1120351","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1120411.arc","mi","1120411","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1120511.arc","mi","1120511","","other","37344","not_present_in_gbm_archive_lookup_index"
"mi/1120521.arc","mi","1120521","","other","37568","not_present_in_gbm_archive_lookup_index"
"mi/1120531.arc","mi","1120531","","other","37360","not_present_in_gbm_archive_lookup_index"
"mi/1120611.arc","mi","1120611","","other","38112","not_present_in_gbm_archive_lookup_index"
"mi/1120711.arc","mi","1120711","","other","38304","not_present_in_gbm_archive_lookup_index"
"mi/1130111.arc","mi","1130111","","other","37336","not_present_in_gbm_archive_lookup_index"
"mi/1130121.arc","mi","1130121","","other","37576","not_present_in_gbm_archive_lookup_index"
"mi/1130131.arc","mi","1130131","","other","37360","not_present_in_gbm_archive_lookup_index"
"mi/1130211.arc","mi","1130211","","other","39744","not_present_in_gbm_archive_lookup_index"
"mi/1130311.arc","mi","1130311","","other","38560","not_present_in_gbm_archive_lookup_index"
"mi/1130321.arc","mi","1130321","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/1130331.arc","mi","1130331","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1130341.arc","mi","1130341","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1130411.arc","mi","1130411","","other","38240","not_present_in_gbm_archive_lookup_index"
"mi/1130421.arc","mi","1130421","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1130431.arc","mi","1130431","","other","38928","not_present_in_gbm_archive_lookup_index"
"mi/1130441.arc","mi","1130441","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1130451.arc","mi","1130451","","other","37016","not_present_in_gbm_archive_lookup_index"
"mi/1130511.arc","mi","1130511","","other","38248","not_present_in_gbm_archive_lookup_index"
"mi/1130611.arc","mi","1130611","","other","37912","not_present_in_gbm_archive_lookup_index"
"mi/1140111.arc","mi","1140111","","other","38560","not_present_in_gbm_archive_lookup_index"
"mi/1140121.arc","mi","1140121","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1140131.arc","mi","1140131","","other","38928","not_present_in_gbm_archive_lookup_index"
"mi/1140211.arc","mi","1140211","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1140221.arc","mi","1140221","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1140231.arc","mi","1140231","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1140311.arc","mi","1140311","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1140411.arc","mi","1140411","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1140421.arc","mi","1140421","","other","37528","not_present_in_gbm_archive_lookup_index"
"mi/1140511.arc","mi","1140511","","other","37472","not_present_in_gbm_archive_lookup_index"
"mi/1140521.arc","mi","1140521","","other","38720","not_present_in_gbm_archive_lookup_index"
"mi/1140531.arc","mi","1140531","","other","37208","not_present_in_gbm_archive_lookup_index"
"mi/1140611.arc","mi","1140611","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1140711.arc","mi","1140711","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1140811.arc","mi","1140811","","other","38304","not_present_in_gbm_archive_lookup_index"
"mi/1150111.arc","mi","1150111","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1150121.arc","mi","1150121","","other","38720","not_present_in_gbm_archive_lookup_index"
"mi/1150131.arc","mi","1150131","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1150211.arc","mi","1150211","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1150221.arc","mi","1150221","","other","38184","not_present_in_gbm_archive_lookup_index"
"mi/1150311.arc","mi","1150311","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1150411.arc","mi","1150411","","other","38136","not_present_in_gbm_archive_lookup_index"
"mi/1150421.arc","mi","1150421","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1150431.arc","mi","1150431","","other","37656","not_present_in_gbm_archive_lookup_index"
"mi/1150511.arc","mi","1150511","","other","37368","not_present_in_gbm_archive_lookup_index"
"mi/1150521.arc","mi","1150521","","other","37336","not_present_in_gbm_archive_lookup_index"
"mi/1150531.arc","mi","1150531","","other","37584","not_present_in_gbm_archive_lookup_index"
"mi/1150611.arc","mi","1150611","","other","37944","not_present_in_gbm_archive_lookup_index"
"mi/1150621.arc","mi","1150621","","other","38112","not_present_in_gbm_archive_lookup_index"
"mi/1150631.arc","mi","1150631","","other","37904","not_present_in_gbm_archive_lookup_index"
"mi/1160111.arc","mi","1160111","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1160121.arc","mi","1160121","","other","38112","not_present_in_gbm_archive_lookup_index"
"mi/1160131.arc","mi","1160131","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1160211.arc","mi","1160211","","other","37504","not_present_in_gbm_archive_lookup_index"
"mi/1160311.arc","mi","1160311","","other","37656","not_present_in_gbm_archive_lookup_index"
"mi/1160411.arc","mi","1160411","","other","38192","not_present_in_gbm_archive_lookup_index"
"mi/1160421.arc","mi","1160421","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1160431.arc","mi","1160431","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1160511.arc","mi","1160511","","other","38136","not_present_in_gbm_archive_lookup_index"
"mi/1160521.arc","mi","1160521","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1160531.arc","mi","1160531","","other","37880","not_present_in_gbm_archive_lookup_index"
"mi/1160611.arc","mi","1160611","","other","37336","not_present_in_gbm_archive_lookup_index"
"mi/1160621.arc","mi","1160621","","other","37584","not_present_in_gbm_archive_lookup_index"
"mi/1160631.arc","mi","1160631","","other","37376","not_present_in_gbm_archive_lookup_index"
"mi/1160711.arc","mi","1160711","","other","37912","not_present_in_gbm_archive_lookup_index"
"mi/1170111.arc","mi","1170111","","other","37872","not_present_in_gbm_archive_lookup_index"
"mi/1170211.arc","mi","1170211","","other","38936","not_present_in_gbm_archive_lookup_index"
"mi/1170221.arc","mi","1170221","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1170311.arc","mi","1170311","","other","37344","not_present_in_gbm_archive_lookup_index"
"mi/1170321.arc","mi","1170321","","other","37584","not_present_in_gbm_archive_lookup_index"
"mi/1170411.arc","mi","1170411","","other","37664","not_present_in_gbm_archive_lookup_index"
"mi/1170421.arc","mi","1170421","","other","38200","not_present_in_gbm_archive_lookup_index"
"mi/1170431.arc","mi","1170431","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1170441.arc","mi","1170441","","other","38648","not_present_in_gbm_archive_lookup_index"
"mi/1170451.arc","mi","1170451","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1170511.arc","mi","1170511","","other","38720","not_present_in_gbm_archive_lookup_index"
"mi/1170521.arc","mi","1170521","","other","37504","not_present_in_gbm_archive_lookup_index"
"mi/1170531.arc","mi","1170531","","other","37240","not_present_in_gbm_archive_lookup_index"
"mi/1170611.arc","mi","1170611","","other","38648","not_present_in_gbm_archive_lookup_index"
"mi/1170621.arc","mi","1170621","","other","38304","not_present_in_gbm_archive_lookup_index"
"mi/1180111.arc","mi","1180111","","other","37336","not_present_in_gbm_archive_lookup_index"
"mi/1180121.arc","mi","1180121","","other","37592","not_present_in_gbm_archive_lookup_index"
"mi/1180211.arc","mi","1180211","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1180221.arc","mi","1180221","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1180231.arc","mi","1180231","","other","38928","not_present_in_gbm_archive_lookup_index"
"mi/1180311.arc","mi","1180311","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1180321.arc","mi","1180321","","other","39320","not_present_in_gbm_archive_lookup_index"
"mi/1180331.arc","mi","1180331","","other","37496","not_present_in_gbm_archive_lookup_index"
"mi/1180411.arc","mi","1180411","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1180421.arc","mi","1180421","","other","38128","not_present_in_gbm_archive_lookup_index"
"mi/1180431.arc","mi","1180431","","other","38648","not_present_in_gbm_archive_lookup_index"
"mi/1180511.arc","mi","1180511","","other","37600","not_present_in_gbm_archive_lookup_index"
"mi/1180611.arc","mi","1180611","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1180621.arc","mi","1180621","","other","37952","not_present_in_gbm_archive_lookup_index"
"mi/1180631.arc","mi","1180631","","other","38304","not_present_in_gbm_archive_lookup_index"
"mi/1190111.arc","mi","1190111","","other","38640","not_present_in_gbm_archive_lookup_index"
"mi/1190121.arc","mi","1190121","","other","38256","not_present_in_gbm_archive_lookup_index"
"mi/1190131.arc","mi","1190131","","other","38936","not_present_in_gbm_archive_lookup_index"
"mi/1190141.arc","mi","1190141","","other","37184","not_present_in_gbm_archive_lookup_index"
"mi/1190211.arc","mi","1190211","","other","37376","not_present_in_gbm_archive_lookup_index"
"mi/1190311.arc","mi","1190311","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/1190321.arc","mi","1190321","","other","37248","not_present_in_gbm_archive_lookup_index"
"mi/1190331.arc","mi","1190331","","other","37960","not_present_in_gbm_archive_lookup_index"
"mi/1190411.arc","mi","1190411","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/1190421.arc","mi","1190421","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/1190431.arc","mi","1190431","","other","38200","not_present_in_gbm_archive_lookup_index"
"mi/1190511.arc","mi","1190511","","other","37656","not_present_in_gbm_archive_lookup_index"
"mi/1190521.arc","mi","1190521","","other","38632","not_present_in_gbm_archive_lookup_index"
"mi/1190531.arc","mi","1190531","","other","39328","not_present_in_gbm_archive_lookup_index"
"mi/1190611.arc","mi","1190611","","other","37624","not_present_in_gbm_archive_lookup_index"
"mi/12.arc","mi","12","","other","39976","not_present_in_gbm_archive_lookup_index"
"mi/1200111.arc","mi","1200111","","other","35840","not_present_in_gbm_archive_lookup_index"
"mi/1200211.arc","mi","1200211","","other","36768","not_present_in_gbm_archive_lookup_index"
"mi/1200221.arc","mi","1200221","","other","35552","not_present_in_gbm_archive_lookup_index"
"mi/1200311.arc","mi","1200311","","other","36256","not_present_in_gbm_archive_lookup_index"
"mi/1200411.arc","mi","1200411","","other","36320","not_present_in_gbm_archive_lookup_index"
"mi/1200421.arc","mi","1200421","","other","36280","not_present_in_gbm_archive_lookup_index"
"mi/1200431.arc","mi","1200431","","other","36472","not_present_in_gbm_archive_lookup_index"
"mi/1200441.arc","mi","1200441","","other","35552","not_present_in_gbm_archive_lookup_index"
"mi/1200511.arc","mi","1200511","","other","35952","not_present_in_gbm_archive_lookup_index"
"mi/1200611.arc","mi","1200611","","other","36768","not_present_in_gbm_archive_lookup_index"
"mi/1200711.arc","mi","1200711","","other","35080","not_present_in_gbm_archive_lookup_index"
"mi/1200811.arc","mi","1200811","","other","36256","not_present_in_gbm_archive_lookup_index"
"mi/1200911.arc","mi","1200911","","other","35840","not_present_in_gbm_archive_lookup_index"
"mi/1201011.arc","mi","1201011","","other","35840","not_present_in_gbm_archive_lookup_index"
"mi/1201111.arc","mi","1201111","","other","36256","not_present_in_gbm_archive_lookup_index"
